Student ID,Subject_Knowledge,Explanation_Quality,Presentation_Quality,Assignment_Difficulty,Doubt_Resolution,Course_Structure,Extra_Support,Course_Recommendation,Event_Type,Department,Overall_Score,Satisfaction_Level,Feedback_Comment,Polarity,Subjectivity,Sentiment
131,9,4,8,2,7,5,2,10,Tech Talk,Mechanical,5.88,Medium,The event met my basic expectations.,0.0,0.125,Neutral
143,6,6,7,8,10,3,3,9,Workshop,Mechanical,6.5,Medium,Fairly good session but lacked practical examples.,0.7,0.6000000000000001,Positive
666,10,5,6,8,1,2,7,7,Workshop,Civil,5.75,Medium,It was an alright session. Nothing extraordinary.,0.3333333333333333,1.0,Positive
104,8,5,4,2,7,9,4,4,Cultural Event,Electronics,5.38,Medium,Fairly good session but lacked practical examples.,0.7,0.6000000000000001,Positive
964,8,5,5,3,10,5,5,3,Tech Talk,Mechanical,5.5,Medium,Okay event. The time management could be better.,0.5,0.5,Positive
208,8,7,5,7,2,3,2,8,Workshop,Mechanical,5.25,Medium,Average experience. Could have been more interactive.,0.175,0.44999999999999996,Positive
774,7,10,5,4,6,10,9,6,Tech Talk,Management,7.12,High,Amazing experience! The hands-on activities were very helpful.,0.4750000000000001,0.6,Positive
346,10,7,4,9,3,2,10,8,Seminar,Management,6.62,Medium,Some useful information but could be improved.,0.3,0.0,Positive
97,7,8,7,9,6,3,10,7,Guest Lecture,Arts,7.12,High,Amazing experience! The hands-on activities were very helpful.,0.4750000000000001,0.6,Positive
306,9,10,4,1,3,3,2,5,Workshop,Computer Science,4.62,Medium,The topic was interesting but execution was average.,0.175,0.44999999999999996,Positive
18,9,6,6,1,5,8,4,10,Cultural Event,Civil,6.12,Medium,Decent workshop but the materials were outdated.,-0.11666666666666671,0.65,Negative
284,5,7,6,3,10,3,8,6,Seminar,Computer Science,6.0,Medium,The topic was interesting but execution was average.,0.175,0.44999999999999996,Positive
173,5,7,5,10,10,10,3,10,Tech Talk,Arts,7.5,High,The best event I've attended this semester. Excellent content!,1.0,0.65,Positive
558,7,9,5,5,9,7,3,5,Seminar,Management,6.25,Medium,Okay event. The time management could be better.,0.5,0.5,Positive
51,7,2,6,2,8,2,10,2,Workshop,Electronics,4.88,Medium,It was an alright session. Nothing extraordinary.,0.3333333333333333,1.0,Positive
357,5,8,7,5,4,1,8,8,Tech Talk,Management,5.75,Medium,Some useful information but could be improved.,0.3,0.0,Positive
692,8,8,6,9,5,8,7,10,Guest Lecture,Civil,7.62,High,Fantastic session! The instructor explained concepts clearly.,0.3,0.6416666666666666,Positive
26,8,2,6,10,9,9,4,5,Seminar,Management,6.62,Medium,The topic was interesting but execution was average.,0.175,0.44999999999999996,Positive
386,9,5,5,4,6,5,7,7,Workshop,Civil,6.0,Medium,Fairly good session but lacked practical examples.,0.7,0.6000000000000001,Positive
287,5,9,5,5,10,8,4,10,Cultural Event,Civil,7.0,High,Wonderful experience! The Q&A session was particularly helpful.,0.5833333333333334,0.6666666666666666,Positive
974,8,10,4,2,4,9,8,7,Tech Talk,Civil,6.5,Medium,The topic was interesting but execution was average.,0.175,0.44999999999999996,Positive
683,6,9,4,8,5,5,1,10,Seminar,Arts,6.0,Medium,Average experience. Could have been more interactive.,0.175,0.44999999999999996,Positive
374,6,9,4,6,2,6,7,8,Seminar,Civil,6.0,Medium,Decent workshop but the materials were outdated.,-0.11666666666666671,0.65,Negative
278,10,8,7,8,6,7,8,1,Guest Lecture,Civil,6.88,Medium,It was an alright session. Nothing extraordinary.,0.3333333333333333,1.0,Positive
367,10,4,8,3,3,9,5,7,Guest Lecture,Electronics,6.12,Medium,The event met my basic expectations.,0.0,0.125,Neutral
800,7,4,5,2,1,6,3,9,Cultural Event,Computer Science,4.62,Medium,Average experience. Could have been more interactive.,0.175,0.44999999999999996,Positive
11,9,5,6,8,5,6,7,7,Cultural Event,Mechanical,6.62,Medium,Fairly good session but lacked practical examples.,0.7,0.6000000000000001,Positive
310,5,8,5,9,4,4,9,10,Workshop,Computer Science,6.75,Medium,The content was decent but the pace was too fast.,0.18333333333333335,0.6333333333333333,Positive
910,5,8,7,10,8,2,4,8,Workshop,Civil,6.5,Medium,The content was decent but the pace was too fast.,0.18333333333333335,0.6333333333333333,Positive
440,5,7,8,9,7,1,8,10,Cultural Event,Electronics,6.88,Medium,Average experience. Could have been more interactive.,0.175,0.44999999999999996,Positive
441,7,8,5,3,1,8,6,8,Cultural Event,Management,5.75,Medium,The topic was interesting but execution was average.,0.175,0.44999999999999996,Positive
146,8,7,5,6,9,2,9,10,Tech Talk,Electronics,7.0,High,Loved the interactive nature of the event. Would attend again.,0.7,0.8,Positive
614,8,2,6,7,8,6,6,5,Guest Lecture,Civil,6.0,Medium,The event was okay. Some parts were interesting.,0.5,0.5,Positive
262,10,5,4,9,6,9,9,3,Workshop,Electronics,6.88,Medium,The event was okay. Some parts were interesting.,0.5,0.5,Positive
34,9,7,8,9,8,2,8,9,Guest Lecture,Electronics,7.5,High,Very informative and well-structured. Great learning opportunity.,0.5,0.525,Positive
407,9,8,8,6,2,9,6,4,Guest Lecture,Civil,6.5,Medium,The topic was interesting but execution was average.,0.175,0.44999999999999996,Positive
564,5,10,5,6,8,5,3,1,Cultural Event,Arts,5.38,Medium,Some useful information but could be improved.,0.3,0.0,Positive
538,8,7,4,6,10,5,2,9,Tech Talk,Electronics,6.38,Medium,Some useful information but could be improved.,0.3,0.0,Positive
748,5,8,6,1,10,2,4,9,Seminar,Mechanical,5.62,Medium,It was an alright session. Nothing extraordinary.,0.3333333333333333,1.0,Positive
675,8,7,8,9,8,6,2,8,Tech Talk,Mechanical,7.0,High,Loved the interactive nature of the event. Would attend again.,0.7,0.8,Positive
224,10,7,7,6,2,1,7,9,Tech Talk,Electronics,6.12,Medium,The event met my basic expectations.,0.0,0.125,Neutral
10,8,3,7,4,3,6,4,1,Guest Lecture,Arts,4.5,Medium,The content was decent but the pace was too fast.,0.18333333333333335,0.6333333333333333,Positive
708,5,3,5,4,5,9,6,4,Tech Talk,Management,5.12,Medium,Okay event. The time management could be better.,0.5,0.5,Positive
636,7,3,6,9,5,4,6,3,Workshop,Civil,5.38,Medium,Fairly good session but lacked practical examples.,0.7,0.6000000000000001,Positive
218,7,8,4,4,1,4,6,4,Guest Lecture,Mechanical,4.75,Medium,The event was okay. Some parts were interesting.,0.5,0.5,Positive
193,5,9,4,6,5,7,1,9,Workshop,Management,5.75,Medium,Fairly good session but lacked practical examples.,0.7,0.6000000000000001,Positive
106,6,6,5,8,3,1,9,7,Seminar,Electronics,5.62,Medium,Some useful information but could be improved.,0.3,0.0,Positive
834,8,2,7,4,1,8,9,2,Guest Lecture,Management,5.12,Medium,Some useful information but could be improved.,0.3,0.0,Positive
597,5,4,8,4,8,7,3,4,Seminar,Computer Science,5.38,Medium,Average experience. Could have been more interactive.,0.175,0.44999999999999996,Positive
45,8,5,6,1,5,9,2,9,Guest Lecture,Mechanical,5.62,Medium,It was an alright session. Nothing extraordinary.,0.3333333333333333,1.0,Positive
264,5,2,4,4,7,6,4,1,Cultural Event,Electronics,4.12,Medium,The event met my basic expectations.,0.0,0.125,Neutral
219,10,4,5,7,9,10,8,3,Tech Talk,Civil,7.0,High,Highly satisfied with the event quality and organization.,0.5,1.0,Positive
249,10,2,5,6,8,1,8,9,Cultural Event,Arts,6.12,Medium,Fairly good session but lacked practical examples.,0.7,0.6000000000000001,Positive
507,9,2,6,2,7,9,7,9,Seminar,Electronics,6.38,Medium,Some useful information but could be improved.,0.3,0.0,Positive
383,10,10,8,10,4,9,3,10,Tech Talk,Civil,8.0,High,Wonderful experience! The Q&A session was particularly helpful.,0.5833333333333334,0.6666666666666666,Positive
631,10,8,5,3,9,9,8,3,Guest Lecture,Arts,6.88,Medium,The content was decent but the pace was too fast.,0.18333333333333335,0.6333333333333333,Positive
502,6,3,5,1,8,4,7,8,Tech Talk,Arts,5.25,Medium,The event was okay. Some parts were interesting.,0.5,0.5,Positive
792,10,2,6,7,7,5,6,9,Workshop,Electronics,6.5,Medium,It was an alright session. Nothing extraordinary.,0.3333333333333333,1.0,Positive
271,8,10,6,5,7,10,10,2,Tech Talk,Management,7.25,High,Wonderful experience! The Q&A session was particularly helpful.,0.5833333333333334,0.6666666666666666,Positive
194,6,3,5,4,1,10,8,3,Workshop,Management,5.0,Medium,It was an alright session. Nothing extraordinary.,0.3333333333333333,1.0,Positive
937,8,8,4,10,1,5,9,3,Tech Talk,Arts,6.0,Medium,Average experience. Could have been more interactive.,0.175,0.44999999999999996,Positive
726,6,4,4,7,7,3,6,4,Workshop,Management,5.12,Medium,Decent workshop but the materials were outdated.,-0.11666666666666671,0.65,Negative
339,6,10,5,9,4,3,6,5,Seminar,Computer Science,6.0,Medium,Some useful information but could be improved.,0.3,0.0,Positive
841,8,9,8,3,4,4,7,1,Cultural Event,Arts,5.5,Medium,The content was decent but the pace was too fast.,0.18333333333333335,0.6333333333333333,Positive
874,9,7,6,9,6,1,6,3,Guest Lecture,Arts,5.88,Medium,Okay event. The time management could be better.,0.5,0.5,Positive
214,6,6,4,3,1,3,4,6,Tech Talk,Civil,4.12,Medium,It was an alright session. Nothing extraordinary.,0.3333333333333333,1.0,Positive
924,9,10,5,5,6,4,1,8,Cultural Event,Management,6.0,Medium,The event met my basic expectations.,0.0,0.125,Neutral
203,8,7,8,9,4,10,8,10,Guest Lecture,Arts,8.0,High,"Great workshop, learned a lot of practical skills. Highly recommend!",0.5,0.645,Positive
629,8,3,7,4,4,8,1,10,Guest Lecture,Computer Science,5.62,Medium,The event met my basic expectations.,0.0,0.125,Neutral
354,6,3,7,10,1,1,10,6,Workshop,Civil,5.5,Medium,The content was decent but the pace was too fast.,0.18333333333333335,0.6333333333333333,Positive
857,9,8,6,5,7,8,1,9,Seminar,Electronics,6.62,Medium,Okay event. The time management could be better.,0.5,0.5,Positive
424,5,3,7,3,8,6,5,7,Seminar,Arts,5.5,Medium,Average experience. Could have been more interactive.,0.175,0.44999999999999996,Positive
872,6,10,8,8,2,2,1,4,Cultural Event,Computer Science,5.12,Medium,Okay event. The time management could be better.,0.5,0.5,Positive
116,8,5,6,3,5,3,1,9,Seminar,Mechanical,5.0,Medium,Some useful information but could be improved.,0.3,0.0,Positive
308,9,10,7,10,3,2,10,9,Tech Talk,Computer Science,7.5,High,The best event I've attended this semester. Excellent content!,1.0,0.65,Positive
698,5,9,6,3,6,9,9,9,Seminar,Computer Science,7.0,High,"Great workshop, learned a lot of practical skills. Highly recommend!",0.5,0.645,Positive
622,9,10,7,7,6,2,8,4,Cultural Event,Civil,6.62,Medium,The event met my basic expectations.,0.0,0.125,Neutral
103,9,6,4,6,1,3,10,6,Seminar,Electronics,5.62,Medium,The content was decent but the pace was too fast.,0.18333333333333335,0.6333333333333333,Positive
464,5,4,8,6,4,10,1,6,Tech Talk,Mechanical,5.5,Medium,Decent workshop but the materials were outdated.,-0.11666666666666671,0.65,Negative
870,10,4,6,3,8,2,3,7,Workshop,Management,5.38,Medium,Some useful information but could be improved.,0.3,0.0,Positive
351,8,5,8,10,1,9,7,7,Cultural Event,Management,6.88,Medium,The topic was interesting but execution was average.,0.175,0.44999999999999996,Positive
628,10,10,4,7,1,7,3,9,Workshop,Computer Science,6.38,Medium,Decent workshop but the materials were outdated.,-0.11666666666666671,0.65,Negative
33,8,5,6,1,8,7,7,2,Workshop,Civil,5.5,Medium,The event was okay. Some parts were interesting.,0.5,0.5,Positive
972,7,9,4,1,1,2,1,10,Workshop,Civil,4.38,Medium,Some useful information but could be improved.,0.3,0.0,Positive
535,5,10,5,9,9,8,1,9,Guest Lecture,Management,7.0,High,Amazing experience! The hands-on activities were very helpful.,0.4750000000000001,0.6,Positive
959,8,4,5,5,10,7,3,2,Guest Lecture,Mechanical,5.5,Medium,It was an alright session. Nothing extraordinary.,0.3333333333333333,1.0,Positive
794,10,4,4,8,6,8,6,9,Workshop,Electronics,6.88,Medium,Average experience. Could have been more interactive.,0.175,0.44999999999999996,Positive
313,5,7,7,3,7,10,1,1,Cultural Event,Mechanical,5.12,Medium,Okay event. The time management could be better.,0.5,0.5,Positive
127,5,8,4,9,7,7,7,6,Tech Talk,Arts,6.62,Medium,The content was decent but the pace was too fast.,0.18333333333333335,0.6333333333333333,Positive
245,10,6,4,9,9,2,7,7,Tech Talk,Arts,6.75,Medium,Average experience. Could have been more interactive.,0.175,0.44999999999999996,Positive
773,9,5,8,9,1,10,4,8,Seminar,Electronics,6.75,Medium,Decent workshop but the materials were outdated.,-0.11666666666666671,0.65,Negative
69,8,6,6,1,9,1,9,7,Cultural Event,Management,5.88,Medium,Okay event. The time management could be better.,0.5,0.5,Positive
141,8,6,6,5,4,9,5,2,Guest Lecture,Electronics,5.62,Medium,Fairly good session but lacked practical examples.,0.7,0.6000000000000001,Positive
139,8,3,4,10,6,1,1,5,Workshop,Civil,4.75,Medium,The event met my basic expectations.,0.0,0.125,Neutral
398,6,9,6,10,7,4,5,9,Seminar,Arts,7.0,High,Excellent event! The speaker was very knowledgeable and engaging.,0.5333333333333333,0.6666666666666666,Positive
889,7,6,8,6,6,6,7,10,Tech Talk,Computer Science,7.0,High,Fantastic session! The instructor explained concepts clearly.,0.3,0.6416666666666666,Positive
995,6,7,8,3,7,7,8,7,Guest Lecture,Computer Science,6.62,Medium,The content was decent but the pace was too fast.,0.18333333333333335,0.6333333333333333,Positive
757,9,5,7,9,7,8,9,1,Guest Lecture,Management,6.88,Medium,The event was okay. Some parts were interesting.,0.5,0.5,Positive
783,5,2,8,2,8,5,7,3,Workshop,Civil,5.0,Medium,It was an alright session. Nothing extraordinary.,0.3333333333333333,1.0,Positive
420,5,8,8,6,2,4,10,3,Tech Talk,Mechanical,5.75,Medium,Average experience. Could have been more interactive.,0.175,0.44999999999999996,Positive
790,7,5,6,2,3,1,6,6,Cultural Event,Civil,4.5,Medium,Average experience. Could have been more interactive.,0.175,0.44999999999999996,Positive
592,7,2,7,10,8,9,5,1,Guest Lecture,Computer Science,6.12,Medium,The content was decent but the pace was too fast.,0.18333333333333335,0.6333333333333333,Positive
978,6,5,8,9,6,6,2,9,Workshop,Computer Science,6.38,Medium,The topic was interesting but execution was average.,0.175,0.44999999999999996,Positive
735,6,4,6,1,7,6,1,5,Cultural Event,Arts,4.5,Medium,The topic was interesting but execution was average.,0.175,0.44999999999999996,Positive
731,5,10,6,9,5,10,5,2,Tech Talk,Civil,6.5,Medium,Fairly good session but lacked practical examples.,0.7,0.6000000000000001,Positive
932,6,6,4,5,5,3,6,1,Guest Lecture,Civil,4.5,Medium,The event met my basic expectations.,0.0,0.125,Neutral
497,6,4,8,4,6,10,1,6,Cultural Event,Computer Science,5.62,Medium,Okay event. The time management could be better.,0.5,0.5,Positive
813,8,10,5,8,4,7,5,2,Cultural Event,Mechanical,6.12,Medium,It was an alright session. Nothing extraordinary.,0.3333333333333333,1.0,Positive
2,10,2,7,3,10,4,4,7,Cultural Event,Management,5.88,Medium,The event was okay. Some parts were interesting.,0.5,0.5,Positive
649,9,2,6,10,4,9,4,2,Guest Lecture,Management,5.75,Medium,The topic was interesting but execution was average.,0.175,0.44999999999999996,Positive
455,8,5,4,2,7,4,1,2,Guest Lecture,Civil,4.12,Medium,Fairly good session but lacked practical examples.,0.7,0.6000000000000001,Positive
593,5,3,5,3,9,10,9,9,Seminar,Management,6.62,Medium,Fairly good session but lacked practical examples.,0.7,0.6000000000000001,Positive
206,10,8,5,4,8,9,10,6,Tech Talk,Computer Science,7.5,High,Amazing experience! The hands-on activities were very helpful.,0.4750000000000001,0.6,Positive
847,7,10,5,7,1,9,10,4,Workshop,Computer Science,6.62,Medium,It was an alright session. Nothing extraordinary.,0.3333333333333333,1.0,Positive
233,8,7,7,7,9,2,8,2,Cultural Event,Civil,6.25,Medium,Decent workshop but the materials were outdated.,-0.11666666666666671,0.65,Negative
87,5,10,8,4,8,10,1,9,Seminar,Civil,6.88,Medium,Okay event. The time management could be better.,0.5,0.5,Positive
333,6,3,7,6,9,9,9,1,Workshop,Arts,6.25,Medium,The event met my basic expectations.,0.0,0.125,Neutral
738,8,2,5,7,2,7,6,5,Seminar,Civil,5.25,Medium,Some useful information but could be improved.,0.3,0.0,Positive
350,5,6,6,1,8,7,10,10,Guest Lecture,Mechanical,6.62,Medium,The content was decent but the pace was too fast.,0.18333333333333335,0.6333333333333333,Positive
805,8,8,7,10,6,2,2,6,Cultural Event,Management,6.12,Medium,Okay event. The time management could be better.,0.5,0.5,Positive
700,9,8,6,1,9,6,9,1,Workshop,Civil,6.12,Medium,Some useful information but could be improved.,0.3,0.0,Positive
92,7,6,7,3,2,1,7,6,Workshop,Electronics,4.88,Medium,Some useful information but could be improved.,0.3,0.0,Positive
68,5,5,8,8,7,6,10,4,Workshop,Arts,6.62,Medium,It was an alright session. Nothing extraordinary.,0.3333333333333333,1.0,Positive
746,10,5,6,7,1,1,6,1,Workshop,Electronics,4.62,Medium,It was an alright session. Nothing extraordinary.,0.3333333333333333,1.0,Positive
741,7,9,7,3,10,8,10,5,Workshop,Computer Science,7.38,High,Excellent event! The speaker was very knowledgeable and engaging.,0.5333333333333333,0.6666666666666666,Positive
581,9,10,8,2,5,6,7,10,Seminar,Management,7.12,High,Very informative and well-structured. Great learning opportunity.,0.5,0.525,Positive
677,9,6,6,9,1,10,7,1,Cultural Event,Civil,6.12,Medium,Okay event. The time management could be better.,0.5,0.5,Positive
442,7,8,5,10,8,3,6,4,Guest Lecture,Electronics,6.38,Medium,The content was decent but the pace was too fast.,0.18333333333333335,0.6333333333333333,Positive
749,9,9,5,2,9,1,10,1,Guest Lecture,Management,5.75,Medium,Average experience. Could have been more interactive.,0.175,0.44999999999999996,Positive
25,5,6,4,10,4,1,8,3,Guest Lecture,Computer Science,5.12,Medium,The content was decent but the pace was too fast.,0.18333333333333335,0.6333333333333333,Positive
936,6,7,6,4,1,8,4,10,Guest Lecture,Mechanical,5.75,Medium,The event was okay. Some parts were interesting.,0.5,0.5,Positive
90,9,10,6,7,8,1,2,7,Seminar,Arts,6.25,Medium,The event met my basic expectations.,0.0,0.125,Neutral
715,6,9,6,5,9,1,6,6,Tech Talk,Management,6.0,Medium,Fairly good session but lacked practical examples.,0.7,0.6000000000000001,Positive
240,9,9,7,10,5,7,1,6,Cultural Event,Management,6.75,Medium,Average experience. Could have been more interactive.,0.175,0.44999999999999996,Positive
13,6,6,6,3,10,7,2,1,Workshop,Mechanical,5.12,Medium,The topic was interesting but execution was average.,0.175,0.44999999999999996,Positive
126,7,4,6,4,1,5,2,1,Tech Talk,Management,3.75,Low,The event was poorly planned. Technical issues throughout.,-0.2,0.35,Negative
761,5,9,6,10,10,1,10,6,Guest Lecture,Computer Science,7.12,High,The event exceeded my expectations. Very well organized.,0.2,0.3,Positive
302,8,4,6,7,1,4,1,8,Tech Talk,Computer Science,4.88,Medium,Some useful information but could be improved.,0.3,0.0,Positive
650,8,4,7,9,10,2,8,3,Cultural Event,Mechanical,6.38,Medium,The topic was interesting but execution was average.,0.175,0.44999999999999996,Positive
365,10,5,5,3,5,2,3,5,Workshop,Arts,4.75,Medium,The content was decent but the pace was too fast.,0.18333333333333335,0.6333333333333333,Positive
905,5,9,6,8,10,2,1,1,Workshop,Civil,5.25,Medium,The content was decent but the pace was too fast.,0.18333333333333335,0.6333333333333333,Positive
415,9,3,5,1,8,9,9,2,Cultural Event,Electronics,5.75,Medium,It was an alright session. Nothing extraordinary.,0.3333333333333333,1.0,Positive
397,10,7,8,6,6,6,2,6,Cultural Event,Civil,6.38,Medium,The event was okay. Some parts were interesting.,0.5,0.5,Positive
435,9,9,7,4,1,1,7,5,Guest Lecture,Management,5.38,Medium,Okay event. The time management could be better.,0.5,0.5,Positive
945,9,3,8,2,4,9,1,1,Workshop,Electronics,4.62,Medium,The topic was interesting but execution was average.,0.175,0.44999999999999996,Positive
930,8,7,5,1,3,7,2,1,Tech Talk,Mechanical,4.25,Medium,The topic was interesting but execution was average.,0.175,0.44999999999999996,Positive
687,5,9,7,9,3,1,9,5,Seminar,Mechanical,6.0,Medium,Decent workshop but the materials were outdated.,-0.11666666666666671,0.65,Negative
852,5,10,5,4,3,10,8,6,Seminar,Arts,6.38,Medium,The event met my basic expectations.,0.0,0.125,Neutral
712,6,5,5,7,8,2,9,7,Cultural Event,Electronics,6.12,Medium,Fairly good session but lacked practical examples.,0.7,0.6000000000000001,Positive
470,6,10,6,6,7,1,1,2,Guest Lecture,Computer Science,4.88,Medium,The event met my basic expectations.,0.0,0.125,Neutral
43,6,5,4,1,10,7,4,1,Seminar,Electronics,4.75,Medium,Okay event. The time management could be better.,0.5,0.5,Positive
550,5,3,7,8,2,7,7,8,Workshop,Management,5.88,Medium,The content was decent but the pace was too fast.,0.18333333333333335,0.6333333333333333,Positive
844,8,6,4,1,1,8,10,9,Cultural Event,Computer Science,5.88,Medium,The content was decent but the pace was too fast.,0.18333333333333335,0.6333333333333333,Positive
150,6,5,8,5,2,10,1,6,Tech Talk,Mechanical,5.38,Medium,The content was decent but the pace was too fast.,0.18333333333333335,0.6333333333333333,Positive
168,6,3,8,2,8,10,7,3,Cultural Event,Electronics,5.88,Medium,Decent workshop but the materials were outdated.,-0.11666666666666671,0.65,Negative
519,8,7,7,6,10,10,4,3,Tech Talk,Civil,6.88,Medium,The content was decent but the pace was too fast.,0.18333333333333335,0.6333333333333333,Positive
531,9,8,7,6,3,8,3,7,Cultural Event,Arts,6.38,Medium,Okay event. The time management could be better.,0.5,0.5,Positive
643,9,7,7,7,2,4,3,7,Cultural Event,Civil,5.75,Medium,It was an alright session. Nothing extraordinary.,0.3333333333333333,1.0,Positive
428,6,9,4,4,8,6,2,5,Cultural Event,Arts,5.5,Medium,Fairly good session but lacked practical examples.,0.7,0.6000000000000001,Positive
659,9,4,8,10,6,6,3,8,Tech Talk,Management,6.75,Medium,Okay event. The time management could be better.,0.5,0.5,Positive
766,10,2,4,3,4,6,9,4,Tech Talk,Civil,5.25,Medium,Fairly good session but lacked practical examples.,0.7,0.6000000000000001,Positive
732,9,2,6,9,4,2,10,10,Cultural Event,Electronics,6.5,Medium,Okay event. The time management could be better.,0.5,0.5,Positive
916,10,4,7,3,10,10,7,8,Seminar,Electronics,7.38,High,Amazing experience! The hands-on activities were very helpful.,0.4750000000000001,0.6,Positive
979,9,4,7,10,5,2,4,2,Guest Lecture,Civil,5.38,Medium,It was an alright session. Nothing extraordinary.,0.3333333333333333,1.0,Positive
372,5,7,7,9,3,5,10,4,Guest Lecture,Electronics,6.25,Medium,The topic was interesting but execution was average.,0.175,0.44999999999999996,Positive
778,9,4,8,9,8,5,7,4,Guest Lecture,Management,6.75,Medium,The event met my basic expectations.,0.0,0.125,Neutral
579,10,3,7,8,9,1,8,8,Tech Talk,Computer Science,6.75,Medium,Some useful information but could be improved.,0.3,0.0,Positive
320,9,6,7,4,3,9,10,2,Tech Talk,Management,6.25,Medium,It was an alright session. Nothing extraordinary.,0.3333333333333333,1.0,Positive
645,5,9,6,6,8,5,10,8,Seminar,Arts,7.12,High,The best event I've attended this semester. Excellent content!,1.0,0.65,Positive
5,6,7,4,2,3,8,10,7,Guest Lecture,Management,5.88,Medium,The event was okay. Some parts were interesting.,0.5,0.5,Positive
294,7,5,4,1,6,2,9,6,Guest Lecture,Arts,5.0,Medium,Okay event. The time management could be better.,0.5,0.5,Positive
117,8,2,5,10,5,4,3,2,Cultural Event,Electronics,4.88,Medium,The event was okay. Some parts were interesting.,0.5,0.5,Positive
555,9,2,8,7,2,1,3,10,Tech Talk,Computer Science,5.25,Medium,The topic was interesting but execution was average.,0.175,0.44999999999999996,Positive
29,6,9,5,1,6,10,4,5,Guest Lecture,Electronics,5.75,Medium,It was an alright session. Nothing extraordinary.,0.3333333333333333,1.0,Positive
259,8,3,8,9,7,4,10,7,Seminar,Mechanical,7.0,High,Wonderful experience! The Q&A session was particularly helpful.,0.5833333333333334,0.6666666666666666,Positive
47,8,4,4,9,10,10,2,6,Seminar,Electronics,6.62,Medium,Some useful information but could be improved.,0.3,0.0,Positive
678,8,10,5,2,7,4,1,7,Guest Lecture,Arts,5.5,Medium,The content was decent but the pace was too fast.,0.18333333333333335,0.6333333333333333,Positive
543,8,2,4,9,3,3,3,4,Tech Talk,Electronics,4.5,Medium,Okay event. The time management could be better.,0.5,0.5,Positive
908,5,2,5,3,2,10,4,8,Seminar,Electronics,4.88,Medium,Okay event. The time management could be better.,0.5,0.5,Positive
586,8,2,4,9,8,8,7,7,Cultural Event,Computer Science,6.62,Medium,It was an alright session. Nothing extraordinary.,0.3333333333333333,1.0,Positive
98,9,9,7,2,3,3,8,4,Seminar,Electronics,5.62,Medium,It was an alright session. Nothing extraordinary.,0.3333333333333333,1.0,Positive
55,8,7,6,2,5,7,7,9,Workshop,Computer Science,6.38,Medium,The topic was interesting but execution was average.,0.175,0.44999999999999996,Positive
913,5,5,6,5,6,7,6,1,Workshop,Civil,5.12,Medium,Average experience. Could have been more interactive.,0.175,0.44999999999999996,Positive
199,9,5,8,3,8,1,1,2,Tech Talk,Mechanical,4.62,Medium,Okay event. The time management could be better.,0.5,0.5,Positive
539,10,2,7,4,3,4,10,1,Guest Lecture,Computer Science,5.12,Medium,The event met my basic expectations.,0.0,0.125,Neutral
759,7,2,4,2,1,5,9,9,Tech Talk,Arts,4.88,Medium,Okay event. The time management could be better.,0.5,0.5,Positive
